                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.59338,                  1.117,                0.54424,                  1.002,                0.81701,                0.83236,                0.86151,                0.74667,                0.81578,                0.83789,                0.86147,                0.71729,                0.52021,                 1.1924,                0.60426,                  1.013,               0.004753,               0.004753,               0.004753
                    109,                0.59835,                 1.1301,                0.54167,                0.99873,                0.80415,                0.83567,                0.86671,                0.75299,                0.80191,                0.83291,                0.85744,                0.71092,                0.51882,                 1.2638,                0.61734,                 1.0176,              0.0047035,              0.0047035,              0.0047035
                    110,                0.60312,                  1.139,                0.54716,                 1.0023,                0.81539,                0.84735,                0.87088,                0.75321,                0.81047,                0.84223,                0.85815,                0.71801,                0.51693,                 1.2246,                0.60225,                 1.0159,               0.004654,               0.004654,               0.004654
                    111,                0.59106,                 1.1127,                0.54476,                0.99641,                0.80863,                0.82945,                0.85643,                0.73919,                0.80951,                0.82484,                0.84959,                0.70526,                0.52545,                 1.2276,                0.62091,                 1.0248,              0.0046045,              0.0046045,              0.0046045
                    112,                0.58563,                  1.105,                0.53582,                0.99338,                0.80702,                0.83791,                0.86004,                0.74596,                0.79974,                0.82684,                0.84957,                 0.7069,                0.52678,                 1.2415,                0.60995,                  1.029,               0.004555,               0.004555,               0.004555
                    113,                0.59196,                 1.1241,                0.54256,                0.99667,                0.83594,                0.81642,                0.86506,                0.74687,                 0.8348,                  0.815,                0.85858,                0.70998,                0.52379,                 1.2494,                 0.6061,                 1.0194,              0.0045055,              0.0045055,              0.0045055
                    114,                0.57943,                 1.1016,                0.53407,                 0.9901,                0.80512,                0.84096,                0.86963,                0.74848,                0.79537,                0.84842,                0.85653,                0.71148,                0.52582,                  1.223,                 0.5975,                 1.0271,               0.004456,               0.004456,               0.004456
                    115,                0.59802,                 1.1314,                 0.5384,                0.99893,                0.81406,                0.83752,                0.86593,                0.74727,                0.81426,                0.82971,                0.85511,                0.70903,                0.52868,                 1.2357,                0.59574,                  1.032,              0.0044065,              0.0044065,              0.0044065
                    116,                0.58619,                 1.1158,                0.53853,                0.99603,                0.83033,                0.81901,                0.86939,                0.74873,                0.82092,                0.81422,                0.85536,                  0.713,                0.53472,                 1.2385,                0.61386,                  1.038,               0.004357,               0.004357,               0.004357
                    117,                0.58896,                 1.1023,                0.52896,                0.99419,                0.82449,                 0.8337,                0.86853,                0.74832,                0.81957,                0.82704,                0.85451,                 0.7158,                0.54327,                 1.2416,                0.60044,                 1.0446,              0.0043075,              0.0043075,              0.0043075
                    118,                0.58744,                 1.1043,                  0.528,                0.99241,                0.84738,                0.81516,                0.86671,                0.74582,                0.84285,                0.81097,                0.85905,                0.70844,                0.53657,                 1.2364,                0.59094,                 1.0399,               0.004258,               0.004258,               0.004258
                    119,                0.57674,                 1.0841,                0.52211,                0.99114,                0.83041,                0.81827,                0.85774,                0.73758,                0.82823,                  0.811,                 0.8486,                0.70834,                0.52771,                 1.2396,                 0.5972,                 1.0342,              0.0042085,              0.0042085,              0.0042085
                    120,                0.58123,                 1.1102,                0.52058,                0.98986,                0.82344,                0.81615,                0.85562,                0.74133,                0.82265,                0.81542,                0.85072,                  0.705,                0.52593,                 1.2294,                0.60943,                  1.031,               0.004159,               0.004159,               0.004159
                    121,                0.57832,                 1.0801,                0.51156,                 0.9849,                0.81449,                0.83961,                 0.8608,                0.73945,                0.80716,                0.83525,                 0.8532,                0.70711,                 0.5358,                 1.2352,                0.61659,                  1.043,              0.0041095,              0.0041095,              0.0041095
                    122,                0.57978,                 1.1066,                0.51742,                0.98606,                0.83164,                0.81308,                0.86666,                0.74625,                0.83052,                0.81198,                0.85734,                0.71717,                0.52732,                 1.2566,                0.60316,                 1.0312,                0.00406,                0.00406,                0.00406
                    123,                0.58604,                 1.1179,                0.52328,                0.99469,                0.82627,                0.82523,                0.86045,                0.74278,                0.82415,                0.82312,                0.85058,                0.70923,                0.52148,                 1.2364,                 0.6096,                 1.0316,              0.0040105,              0.0040105,              0.0040105
                    124,                0.57168,                 1.0667,                0.51004,                0.98604,                0.81873,                0.83326,                0.86515,                0.74707,                0.81552,                0.82989,                0.85298,                0.71625,                0.52631,                 1.2416,                0.62048,                 1.0355,               0.003961,               0.003961,               0.003961
                    125,                0.57012,                 1.0787,                0.51097,                0.98595,                0.83717,                0.82162,                0.86191,                0.74705,                0.83473,                0.81829,                0.85049,                0.71181,                 0.5262,                 1.2523,                0.60522,                 1.0392,              0.0039115,              0.0039115,              0.0039115
                    126,                0.57429,                 1.0906,                0.51369,                0.98639,                0.83417,                0.85069,                0.87525,                0.75316,                0.83542,                0.83701,                0.86368,                0.71868,                0.53661,                 1.2482,                0.58937,                 1.0438,               0.003862,               0.003862,               0.003862
                    127,                0.56727,                 1.0943,                0.50398,                0.98215,                0.83183,                 0.8318,                0.86293,                0.74348,                0.82754,                0.83335,                0.85364,                0.70911,                0.53097,                  1.254,                0.59833,                 1.0392,              0.0038125,              0.0038125,              0.0038125
                    128,                0.57653,                 1.0937,                0.51646,                0.98674,                0.82519,                0.82043,                0.86563,                0.74672,                0.81668,                0.81238,                0.85133,                0.71528,                0.53042,                 1.2498,                0.61618,                 1.0359,               0.003763,               0.003763,               0.003763
                    129,                0.57735,                 1.0774,                0.50777,                 0.9889,                0.81938,                0.83882,                0.86372,                0.74732,                0.81611,                0.83108,                0.85667,                0.71574,                0.53095,                 1.2192,                 0.6159,                 1.0333,              0.0037135,              0.0037135,              0.0037135
                    130,                0.56609,                 1.0601,                0.49387,                0.97997,                0.82934,                0.83616,                0.86004,                 0.7467,                0.82444,                0.83208,                0.85248,                0.71788,                0.52014,                  1.201,                 0.6023,                 1.0205,               0.003664,               0.003664,               0.003664
                    131,                0.57097,                 1.0737,                0.50238,                0.98261,                0.83279,                0.80269,                0.86184,                0.74583,                0.83413,                0.79614,                0.85633,                 0.7179,                0.52424,                 1.2053,                0.60581,                 1.0303,              0.0036145,              0.0036145,              0.0036145
                    132,                0.56459,                 1.0655,                 0.5013,                 0.9836,                0.80231,                0.83444,                0.85984,                0.74261,                0.80201,                0.83404,                0.85415,                0.71282,                0.52963,                 1.2056,                0.59682,                  1.038,               0.003565,               0.003565,               0.003565
                    133,                0.57031,                 1.0737,                0.50765,                0.98399,                0.81392,                0.83578,                0.86154,                0.74221,                0.80763,                0.82969,                0.84917,                0.71197,                0.52294,                 1.2255,                0.60868,                 1.0283,              0.0035155,              0.0035155,              0.0035155
                    134,                0.56139,                 1.0547,                0.49941,                0.98086,                0.83343,                0.82519,                0.86156,                0.74173,                0.82712,                0.82114,                0.85261,                0.71006,                 0.5215,                 1.2327,                0.59721,                 1.0319,               0.003466,               0.003466,               0.003466
                    135,                0.56388,                 1.0589,                0.49512,                0.97844,                0.78794,                0.85798,                0.86281,                0.74413,                0.83045,                0.81077,                 0.8525,                0.70915,                0.52332,                 1.2616,                0.60285,                 1.0285,              0.0034165,              0.0034165,              0.0034165
                    136,                0.56278,                 1.0537,                0.49162,                0.97874,                0.81566,                0.84168,                0.86531,                0.74695,                0.81223,                0.83714,                 0.8584,                0.71432,                0.52933,                 1.2393,                0.60349,                 1.0383,               0.003367,               0.003367,               0.003367
                    137,                0.55136,                 1.0457,                0.49289,                0.97483,                0.81959,                0.82702,                 0.8672,                0.74844,                0.81379,                0.82501,                0.85718,                 0.7167,                0.52534,                  1.242,                0.60301,                 1.0358,              0.0033175,              0.0033175,              0.0033175
                    138,                0.55556,                 1.0466,                 0.4913,                0.97701,                0.82279,                0.83755,                0.86922,                0.74831,                0.82338,                 0.8372,                0.86302,                0.71691,                0.52716,                 1.2366,                0.58848,                 1.0355,               0.003268,               0.003268,               0.003268
                    139,                0.55852,                 1.0529,                0.48811,                0.97873,                0.80734,                 0.8403,                0.86534,                0.75278,                0.82314,                  0.815,                0.85875,                0.71806,                 0.5201,                 1.2454,                0.59673,                 1.0323,              0.0032185,              0.0032185,              0.0032185
                    140,                0.55365,                  1.037,                 0.4871,                0.97504,                0.81981,                0.82596,                0.85757,                0.74299,                0.81437,                0.82072,                0.84646,                0.70971,                0.52907,                  1.266,                 0.6098,                 1.0401,               0.003169,               0.003169,               0.003169
                    141,                0.56151,                 1.0396,                0.48391,                0.97555,                 0.8159,                0.82645,                0.86176,                0.74674,                0.82381,                0.81941,                0.85375,                0.71339,                0.52429,                  1.296,                0.60635,                  1.033,              0.0031195,              0.0031195,              0.0031195
                    142,                0.55108,                 1.0264,                0.48102,                0.97318,                0.81907,                0.85468,                0.86871,                0.75316,                0.81317,                0.85059,                0.86122,                0.71857,                 0.5154,                  1.268,                 0.5796,                 1.0277,                0.00307,                0.00307,                0.00307
                    143,                0.55322,                  1.038,                0.48782,                0.97824,                0.82294,                0.84301,                0.86596,                0.75031,                0.81908,                0.83872,                 0.8572,                0.71469,                0.52149,                 1.2811,                0.58035,                 1.0289,              0.0030205,              0.0030205,              0.0030205
                    144,                0.55039,                 1.0348,                 0.4838,                0.97705,                0.83933,                0.81886,                0.86389,                0.75253,                0.80677,                0.84704,                0.85831,                0.72081,                 0.5177,                   1.24,                0.58932,                 1.0259,               0.002971,               0.002971,               0.002971
                    145,                0.56116,                 1.0653,                0.48806,                0.97714,                0.81174,                0.84643,                0.86495,                0.75087,                0.80357,                0.84646,                0.85538,                0.71815,                0.52027,                 1.2377,                 0.5943,                 1.0291,              0.0029215,              0.0029215,              0.0029215
                    146,                0.54827,                 1.0253,                 0.4797,                0.97317,                0.83578,                 0.8166,                0.86908,                0.75194,                0.82694,                0.81902,                0.85709,                0.71974,                0.52408,                 1.2496,                 0.5883,                 1.0295,               0.002872,               0.002872,               0.002872
                    147,                0.55408,                 1.0409,                0.48974,                0.97475,                0.83266,                0.82667,                0.86701,                 0.7527,                0.82855,                 0.8228,                0.85852,                0.71939,                0.51551,                 1.2511,                0.58832,                  1.026,              0.0028225,              0.0028225,              0.0028225
                    148,                0.54437,                 1.0203,                 0.4726,                0.97197,                0.83353,                0.82796,                 0.8616,                0.74801,                0.82892,                0.82023,                0.85104,                0.71579,                0.52328,                 1.2544,                0.60346,                 1.0361,               0.002773,               0.002773,               0.002773
                    149,                0.53393,                 1.0137,                0.47349,                0.96838,                0.82629,                0.82613,                0.85926,                0.74382,                0.82122,                0.81786,                0.84914,                0.71441,                0.52649,                 1.2593,                0.59468,                  1.041,              0.0027235,              0.0027235,              0.0027235
                    150,                0.54953,                 1.0321,                0.47151,                0.96966,                0.82878,                0.82784,                0.86012,                0.74368,                0.82548,                 0.8232,                0.84935,                0.71434,                0.52221,                 1.2647,                0.60016,                 1.0391,               0.002674,               0.002674,               0.002674
                    151,                0.53388,                 1.0188,                0.46681,                0.96885,                 0.8293,                0.82408,                0.86127,                0.74594,                0.82545,                 0.8222,                0.85389,                0.71439,                0.52221,                 1.2714,                0.59948,                 1.0406,              0.0026245,              0.0026245,              0.0026245
                    152,                0.54415,                 1.0235,                 0.4633,                0.96778,                0.84093,                0.81501,                0.85727,                 0.7408,                0.83992,                0.80771,                0.84437,                0.70993,                0.52258,                 1.2904,                0.60503,                 1.0439,               0.002575,               0.002575,               0.002575
                    153,                0.53551,                0.99612,                0.46201,                0.96803,                0.81567,                0.83037,                0.85739,                0.74086,                0.82086,                0.82491,                0.84926,                0.71082,                0.52144,                 1.2825,                0.60051,                  1.041,              0.0025255,              0.0025255,              0.0025255
                    154,                0.54958,                 1.0324,                0.47045,                0.97412,                0.83192,                0.81461,                0.86178,                0.74327,                0.82993,                0.81279,                0.85012,                0.71242,                0.52002,                 1.2776,                0.59526,                 1.0393,               0.002476,               0.002476,               0.002476
